,title,cited_by_count,AGRI,ARTS,BIOC,BUSI,CENG,CHEM,COMP,DECI,DENT,EART,ECON,ENER,ENGI,ENVI,HEAL,IMMU,MATE,MATH,MEDI,MULT,NEUR,NURS,PHAR,PHYS,PSYC,SOCI,VETE
1080,Role of inflammatory factors in diabetic ulcers and prospects of traditional Chinese medicine intervention,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1081,Hybrid dynamically cross-linked polyurethanes with room temperature self-healing ability for light-responsive actuator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1082,DsbA-L activates TGF-β1/SMAD3 signaling and M2 macrophage polarization by stimulating AKT1 and NLRP3 to promote pulmonary fibrosis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1083,Evidence-Informed Nursing Clinical Practices for Wound Debridement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1084,In vitro evaluation of decellularized floral scaffold with surface nanotopography for skin tissue engineering,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1085,Mesenchymal stem cells lineage and their role in disease development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1086,Implementing self-healing N-policy queueing models and their impact on IoT design applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1087,Hormonal interventions in skin wounds – a mini review,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1088,Degree of sulfation of freeze-dried calcium alginate sulfate scaffolds dramatically influence healing rate of full-thickness diabetic wounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1089,Recent Advancements in the Development of Self Healing Concrete - A Systematic Review,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1090,Pathological fractures of the extremities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1091,Cellulose nanomaterials in oil and gas industry and bio-manufacture: Current situation and future outlook,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1092,Rapidly in situ forming antibiotic-free injectable hydrogel wound dressing for eradicating drug-resistant bacterial infections in human skin organoids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1093,A powerful and versatile new fixation protocol for immunostaining and in situ hybridization that preserves delicate tissues,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1094,Advancements in skin grafting: Development and application of a novel two-blade dermatome for concurrent split-thickness and dermal graft harvesting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1095,Antibacterial and wound healing stimulant nanofibrous dressing consisting of soluplus and soy protein isolate loaded with mupirocin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1096,Cost-effectiveness analysis of emergency department-based hepatitis C screening and linkage-to-care program,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1097,Considerations of growth factor and material use in bone tissue engineering using biodegradable scaffolds in vitro and in vivo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1098,Role of Ti<inf>3</inf>AlC<inf>2</inf> MAX phase in regulating biodegradation and improving electrical properties of calcium silicate ceramic for bone repair applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1099,What is psychotherapy today? From psychotherapist to “Psybot:” Towards a new definition,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1100,"Simvastatin and adenosine-co-loaded nanostructured lipid carriers for wound healing: Development, characterization and cell-based investigation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1101,Unhelpful believes about pain. Brief pain advice in primary care,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1102,Repair of heat load damaged plasma–facing material using the wire-based laser metal deposition process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1103,Three-dimensional anisotropic unified continuum model for simulating the healing of damaged soft biological tissues,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1104,"Synthesis of novel isostere analogues of naphthyridines using CuI catalyst: DFT computations (FMO, MEP), molecular docking and ADME analysis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1105,Healing the high-temperature-retrogression-caused wide precipitation-free zones in Al-Zn-Mg-Cu alloy via strain-aging induced precipitates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1106,Uncommon presentation of diffuse large B-cell lymphoma: oral and pulmonary involvements in a young patient: a case report,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1107,Evaluation of electrophotobiomodulation as a recent tool in the armamentarium of treatment of fingertip injuries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1108,Distraction osteogenesis application in bone defect caused by osteomyelitis following mandibular fracture surgery: a case report and literature review,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1109,Navigating cardiac arrest together: A survivor and family-led co-design study of family needs and care touchpoints,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1110,‘I Do Not Want to Share My Pain With Anyone’—Coping With the Invisible Burden. A Qualitative Description of the Lived Experiences of Individuals With Rotator Cuff Related Shoulder Pain in an Indian Setting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1111,You are not alone: Heal the P2P accommodation guests with digitally displayed close relationships,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1112,Mechanism of DT-13 regulating macrophages in diabetic wound healing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1113,Ileoanal pouch salvage rates with endoluminal vacuum therapy for early vs late anastomotic leaks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1114,Functional electrospinning Janus dressings with asymmetric surface wettability,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1115,"Exosomes and microRNAs: insights into their roles in thermal-induced skin injury, wound healing and scarring",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1116,Novel cold asphalt mixture featuring fast curing and self-healing by means of magnetic induction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1117,Editorial Commentary: Primary Repair of the Anterior Cruciate Ligament Shows Positive Midterm Outcomes When Properly Indicated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1118,Essential oils: a potential alternative with promising active ingredients for pharmaceutical formulations in chronic wound management,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1119,Edge De-epithelialization for Reducing Pharyngocutaneous Fistula in Patch Free Flap Reconstructions for Salvage Total Laryngectomy Defects: A Case-Control Study,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1120,Ferroelastic ionic organic crystals that self-heal to 95%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1121,"Enhancing wound healing with zinc and silver nanocomposites synthesized with β-lactoglobulin: antimicrobial properties, collagen deposition, and systemic effects in a C57BL/6J mouse model",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1122,Permeability and self-healing behavior of alkali activated geopolymers for well cementing applications,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1123,Biomechanical validation of a tibial critical-size defect model in minipigs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1124,"Soft bandage, splint or cast as the treatment of distal forearm torus fracture in children: a systematic review and meta-analysis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1125,The journey of antibody-drug conjugates for revolutionizing cancer therapy: A review,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1126,Plasma exchange as an effective treatment for cytokine release syndrome following T cell receptor‑engineered T cell immunotherapy: A case report,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1127,Nervonic acid improves fat transplantation by promoting adipogenesis and angiogenesis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1128,Establishing a model composed of immune-related gene-modules to predict tumor immunotherapy response,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1129,A new TROP2-targeting antibody-drug conjugate shows potent antitumor efficacy in breast and lung cancers,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1130,Meiotic protein SYCP2 confers resistance to DNA-damaging agents through R-loop-mediated DNA repair,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1131,Determination of Feed Zearalenone Content Using High-Throughput Automatic Immunomagnetic Beads Purification Combined with High-Performance Liquid Chromatography,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1132,Sacituzumab Govitecan in Triple Negative Breast Cancer: A Systematic Review of Clinical Trials,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1133,Acid-sensitive prodrugs; a promising approach for site-specific and targeted drug release,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1134,Alvianolic acid B exerts a protective effect on random skin flaps through autophagy mediated by activation of TFE3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1135,Evolving approaches in advanced gallbladder cancer with complete pathological response using chemo‑immunotherapy: A case report,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1136,Adiponectin receptor 1 regulates endometrial receptivity via the adenosine monophosphate‑activated protein kinase/E‑cadherin pathway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1137,"The Effect of Fermented Wheat Germ Extract on Broiler Chicks' Growth Performance, Immunological Status, and Carcass Characteristics",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1138,Effect of whittenolactone II on apoptosis of lung cancer mice based on JAK2/STAT3/PDL1 pathway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1139,"Effects of Licorice and Picrasma quassioides Extract and Montmorillonite on Growth Performance, Diarrhea Rate and Serum Indices of Suckling Calves",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1140,A pilot study on the detection of microsatellite instability using long mononucleotide repeats in solid tumors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1141,"On the shoulder of ADC: The development of <sup>124</sup>I-IMMU-132, an iodine-124-labelled Trop-2-targeting molecular probe for micro-PET imaging",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1142,Exploring the potential of the TCR repertoire as a tumor biomarker (Review),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1143,A Rare Case Report: ICOS and WIPF1 Mutation Together in A Patient,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1144,Cognition and Oral Health: Association Between Alzheimer’s Disease and Periodontitis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1145,Gene expression profiling and the isocitrate dehydrogenase mutational landscape of temozolomide‑resistant glioblastoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1146,Therapeutic effect of ginger on gastritis: Regulation of STAT3/MAPK signaling pathway and gastrointestinal hormone balance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1147,Good clinical response following Ibrutinib treatment of a rare case of lymphoplasmacytic lymphoma secreting IgA kappa paraprotein: A case report,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1148,Construction of an immune-related gene prognostic model with experimental validation and analysis of immune cell infiltration in lung adenocarcinoma,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1149,DGEMM on integer matrix multiplication unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1150,Specific Cell Targeting by Toxoplasma gondii Displaying Functional Single-Chain Variable Fragment as a Novel Strategy; A Proof of Principle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1151,DEFA1A3 DNA gene-dosage regulates the kidney innate immune response during upper urinary tract infection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1152,Experiences of a CAEV (Caprine arthritis encephalitis virus) eradication programme in an alpine goat farm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1153,Hematological and physiological responses in polo ponies with different field-play positions during low-goal polo matches,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1154,Cell-Surface ZnT8 Antibody Prevents and Reverses Autoimmune Diabetes in Mice,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1155,Glycolysis‑related lncRNA may be associated with prognosis and immune activity in grade II‑III glioma,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1156,"Effects of Soybean Bioactive Peptide on Growth Performance, Slaughter Performance, Meat Quality, Immune Function and Antioxidant Capacity of Yellow-Feathered Broilers",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1157,Antibody-Drug Conjugates in Triple Negative Breast Cancer,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1158,An emergence of mucormycosis during the COVID‑19 pandemic (Review),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1159,Gastrointestinal bleeding in a kidney transplant recipient,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1160,"Acute promyelocytic leukemia with PML/RARA (bcr1, bcr2 and bcr3) transcripts in a pediatric patient",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1161,Enhancing the therapeutic efficacy of NK cells in the treatment of ovarian cancer (Review),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1162,"Essential contribution of the JAK/STAT pathway to carcinogenesis, lytic infection of herpesviruses and pathogenesis of COVID‑19 (Review)",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1163,SENP1 inhibits ferroptosis and promotes head and neck squamous cell carcinoma by regulating ACSL4 protein stability via SUMO1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1164,EGFR mediates epithelial‑mesenchymal transition through the Akt/GSK‑3β/Snail signaling pathway to promote liver cancer proliferation and migration,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1165,Regulatory Effects of Attapulgite on Animal Intestinal Barrier Functions and Its Application in Livestock and Poultry Production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1166,Exposure–Response Analyses of Sacituzumab Govitecan Efficacy and Safety in Patients With Metastatic Triple-Negative Breast Cancer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1167,Advances in Research on Lactate Metabolism Disorders and Their Effect on Immu-notherapy in Lung Adenocarcinoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1168,Nootkatone mitigates periodontal inflammation and reduces alveolar bone loss via Nrf2/HO-1 and NF-κB pathways in rat model of periodontitis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1169,A Self-Activating IL-15 Chimeric Cytokine Receptor to Empower Cancer Immunotherapy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1170,Immune Mechanism in Loiasis and Interactions with Other Infections,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1171,Immunolocalization of sodium-dependent glucose co-transporter 1 and sodium-dependent glucose co-transporter 2 in chicken’s (Gallus gallus domesticus) kidneys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1172,Stromal Cells Associated with Soft Tissue Augmentation by a Volume-Stable Collagen Matrix (VCMX) Are Predominated by Anti-inflammatory/Reparative Macrophages,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1173,The prognostic role of hypogammaglobulinemia in newly diagnosed diffuse large B-cell lymphoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1174,"A Challenging Diagnosis of HHV-8-Associated Diffuse Large B-Cell Lymphoma, Not Otherwise Specified, in a Young Man with Newly-Diagnosed HIV",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1175,Effects of polysaccharides on turbot Scophthalmus maximus: evaluation with a head kidney macrophage cellular model,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1176,"Sacituzumab govitecan in triple-negative breast cancer: from bench to bedside, and back",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1177,Preferences For COVID-19 Vaccines Among University Students: A Discrete Choice Experiment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1178,Equine Infectious Anaemia: The Active Surveillance of an Entire Equid Population Reduces the Occurrence of the Infection,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1179,Development of Chromatin Regulator-related Molecular Subtypes and a Signature to Predict Prognosis and Immunotherapeutic Response in Head and Neck Squamous Cell Carcinoma,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1180,"Investigating Calico Crayfish (Faxonius immunis Hagen, 1870) as a possible “sleeper” invasive species in northern Wisconsin, United States",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1181,Developing innovative strategies of tumor‑infiltrating lymphocyte therapy for tumor treatment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1182,Prognostic effect of programmed cell death ligand 1/programmed cell death 1 expression in cancer stem cells of human oral squamous cell carcinoma,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1183,Immu no his to chemical Expression of Claudin-1 and Claudin-4 in Urothelial Carcinoma of the Urinary Bladder,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1184,Immunopathological aspects of etiopathogenesis of myocarditis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1185,"Comparative analysis of antibody responses to BNT162b2, ChAdOx1, and CoronaVac vaccines in the Albanian population over the pandemic years 2021 to 2022",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1186,Quantitative analysis of the morphing wing mechanism of raptors: IMMU-based motion capture system and its application on gestures of a Falco peregrinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1187,Experience of Autologous Immunotherapy for Non-Small Cell Lung Cancer Using Zoledronate-Actived Gammadelta T Cells,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1188,Clinical outcome and component-specific antibody levels in egg allergic children after lightened oral immunotherapy,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1189,Isolation of emerging human pathogens and foodborne pathogens in clinical cases of infections from dogs and cats admitted to a veterinary clinic in northern Portugal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1190,Genetic predisposition in female patients with triple‑negative breast cancer,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1191,Prognostic value and immunological role of cathepsin S gene in pan‑cancer,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1192,Characterization and Immunogenicity of Recombinant A. flavus Uox Modified by Co/EDTA Carbon Dots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1193,Assessing MAPPs assay as a tool to predict the immunogenicity potential of protein therapeutics,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1194,"Effects of Amino Acid Chelate Trace Element on Growth Performance, Serum Biochemical Indexes, Lipid Metabolism and Antioxidant Capacity of Grass Carp",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1195,Pneumocystis jirovecii pneumonia associated with diffuse alveolar hemorrhage in a renal transplant patient. Case report,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1196,The Art of Legal Warfare: How to Deprive the Aggressor State of Jurisdictional Immunities. Evidence from Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1197,Emodin treatment of papillary thyroid cancer cell lines in vitro inhibits proliferation and enhances apoptosis via downregulation of NF‑κB and its upstream TLR4 signaling,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1198,Immunomodulatory and Anti-Inflammatory Effect of Thymoquinone on Rat Liver and Kidneys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1199,Endobronchial pigmented mass in a patient with primary malignant melanoma of the lung: A case report,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1200,TCMT: Target-oriented Cross Modal Transformer for Multimodal Aspect-Based Sentiment Analysis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1201,"Supercritical fluid extraction of yerba mate: Decaffeination, purification, encapsulation, and controlled release",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
